Index,Title,Artist,ConstituentID,Date,Medium,Dimensions,CreditLine,AccessionNumber,Classification,Department,DateAcquired,Cataloged,ObjectID,URL,ThumbnailURL,Circumference (cm),Depth (cm),Diameter (cm),Height (cm),Length (cm),Weight (kg),Width (cm),Seat Height (cm),Duration (sec.)
119040,John Cage,John Cage,912.0,1978,12-inch vinyl record,"cover: 12 3/8 × 12 3/8"" (31.4 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.56,Audio,Drawings & Prints,2013-10-10,Y,183921,http://www.moma.org/collection/works/183921,http://www.moma.org/media/W1siZiIsIjM4Nzk5NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e5cff25e071f1c3b,,0.0,,31.432562865100003,,,31.432562865100003,,
119041,Target Practice,Carole Caroompas,46870.0,1981,12-inch vinyl record and screenprint cover with feathers,"cover: 12 1/4 × 12 3/8"" (31.1 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.57,Audio,Drawings & Prints,2013-10-10,Y,183922,http://www.moma.org/collection/works/183922,http://www.moma.org/media/W1siZiIsIjM4Nzk5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8b88556f30573220,,0.0,,31.1150622301,,,31.432562865100003,,
119042,To Mom on Mother's Day,Monte Cazazza,46296.0,1979,7-inch vinyl record,"cover: 7 1/8 × 7 1/8"" (18.1 × 18.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.58,Audio,Drawings & Prints,2013-10-10,Y,183923,http://www.moma.org/collection/works/183923,http://www.moma.org/media/W1siZiIsIjQwMDI1NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=942276303bf1f36a,,0.0,,18.0975361951,,,18.0975361951,,
119043,Stairway to hell / Sex is no emergency,Monte Cazazza,46296.0,1982,7-inch vinyl record with booklet,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.59,Audio,Drawings & Prints,2013-10-10,Y,183924,http://www.moma.org/collection/works/183924,http://www.moma.org/media/W1siZiIsIjQyMTE5NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=41ebd41dc35d6cef,,,,,,,,,
119044,"Power Versus Wisdom, Live",Monte Cazazza,46296.0,1996,CD,"cover: 4 7/8 × 5 5/8"" (12.4 × 14.3 cm)",Committee on Prints and Illustrated Books Fund,854.2013.60,Audio,Drawings & Prints,2013-10-10,Y,183925,http://www.moma.org/collection/works/183925,http://www.moma.org/media/W1siZiIsIjM4Nzk5NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6e1ff9dbfa38336b,,0.0,,12.382524765,,,14.2875285751,,
119048,Audiopoems,Henri Chopin,39998.0,"1969, published 1971",12-inch vinyl record,"cover: 12 3/8 × 12 1/4"" (31.4 × 31.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.64,Audio,Drawings & Prints,2013-10-10,Y,183929,http://www.moma.org/collection/works/183929,http://www.moma.org/media/W1siZiIsIjM4ODAwMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9cd9e1f2b0d41cc2,,0.0,,31.432562865100003,,,31.1150622301,,
119050,Konstruktioner (1964-1967),Henning Christiansen,36942.0,1982,12-inch vinyl record,"cover: 12 1/4 × 12 3/8"" (31.1 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.66,Audio,Drawings & Prints,2013-10-10,Y,183931,http://www.moma.org/collection/works/183931,http://www.moma.org/media/W1siZiIsIjM3NjQ5OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3a4e6cdcf35ac553,,0.0,,31.1150622301,,,31.432562865100003,,
119051,afterlight,Ishan Clemenco,48593.0,2009,10-inch vinyl record,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.67,Audio,Drawings & Prints,2013-10-10,Y,183932,http://www.moma.org/collection/works/183932,http://www.moma.org/media/W1siZiIsIjQwMDE1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=492add3f0e7f908e,,,,,,,,,
119052,Plus de 300 Petits Prix,Claude Closky,26512.0,1991,Cassette tape,"cover: 4 1/4 × 2 3/4"" (10.8 × 7 cm)",Committee on Prints and Illustrated Books Fund,854.2013.68,Audio,Drawings & Prints,2013-10-10,Y,183933,http://www.moma.org/collection/works/183933,http://www.moma.org/media/W1siZiIsIjQyNjcwMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=054f4ba9b053ab61,,0.0,,10.8,,,7.0,,
119053,Appelez vite,Claude Closky,26512.0,1995,Cassette tape,"cover: 4 1/4 × 2 3/4"" (10.8 × 7 cm)",Committee on Prints and Illustrated Books Fund,854.2013.69,Audio,Drawings & Prints,2013-10-10,Y,183934,http://www.moma.org/collection/works/183934,http://www.moma.org/media/W1siZiIsIjQyNjcwMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=78bd97ee25b3e6a2,,0.0,,10.8,,,7.0,,
119054,Half Hoof / Sassafras,Coconut,48594.0,2010,7-inch vinyl record,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.70,Audio,Drawings & Prints,2013-10-10,Y,183935,http://www.moma.org/collection/works/183935,http://www.moma.org/media/W1siZiIsIjQwMDI1OCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=ec7b71c37cbc7e92,,,,,,,,,
119055,A Brief History of Civilization,Joe Colley,46874.0,2005,CD and booklet,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.71,Audio,Drawings & Prints,2013-10-10,Y,183936,http://www.moma.org/collection/works/183936,http://www.moma.org/media/W1siZiIsIjQyNjcwMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c686d8b98cebced5,,,,,,,,,
119056,One and Its Opposite (To Be Heard in Two Directions),Joe Colley,46874.0,2005,7-inch vinyl record,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.72,Audio,Drawings & Prints,2013-10-10,Y,183937,http://www.moma.org/collection/works/183937,http://www.moma.org/media/W1siZiIsIjQwMDE1MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=9cc3a036595229c1,,,,,,,,,
119057,Without/Senza,Augusto Concato,46875.0,1977,7-inch vinyl record,"cover: 7 1/8 × 7 1/8"" (18.1 × 18.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.73,Audio,Drawings & Prints,2013-10-10,Y,183938,http://www.moma.org/collection/works/183938,http://www.moma.org/media/W1siZiIsIjQwMDE1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2f8c2b17b9066b3d,,0.0,,18.0975361951,,,18.0975361951,,
119059,Work No. 117,Martin Creed,28505.0,1995,Cassette tape,"cover: 4 1/4 × 2 3/4"" (10.8 × 7 cm)",Committee on Prints and Illustrated Books Fund,854.2013.75,Audio,Drawings & Prints,2013-10-10,Y,183940,http://www.moma.org/collection/works/183940,http://www.moma.org/media/W1siZiIsIjQyNjcwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=8d135becfcf89d31,,0.0,,10.8,,,7.0,,
119060,Everything is Going to Be Alright,Martin Creed,28505.0,1999,CD,"cover: 4 7/8 × 5 5/8"" (12.4 × 14.3 cm)",Committee on Prints and Illustrated Books Fund,854.2013.76,Audio,Drawings & Prints,2013-10-10,Y,183941,http://www.moma.org/collection/works/183941,http://www.moma.org/media/W1siZiIsIjM4ODAwMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0ed3c9f3095a6473,,0.0,,12.382524765,,,14.2875285751,,
119061,I Can't Move,Martin Creed,28505.0,1999,CD,"cover: 4 7/8 × 5 5/8"" (12.4 × 14.3 cm)",Committee on Prints and Illustrated Books Fund,854.2013.77,Audio,Drawings & Prints,2013-10-10,Y,183942,http://www.moma.org/collection/works/183942,http://www.moma.org/media/W1siZiIsIjM4ODAwMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0baa77b577d521c1,,0.0,,12.382524765,,,14.2875285751,,
119062,Creneau\uk: atmostphere architects / allpopstarswelcome,Creneau UK,69819.0,2002,7-inch vinyl record,"overall: 7"" (17.8 cm) diameter",Committee on Prints and Illustrated Books Fund,854.2013.78,Audio,Drawings & Prints,2013-10-10,Y,183943,http://www.moma.org/collection/works/183943,http://www.moma.org/media/W1siZiIsIjQwMDE1NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=a747204d8838a44d,,,17.7800355601,,,,,,
119063,"Vierjahreszeiten 1981/82. Opus 7 ""Der Mond Ist Aufgegangen""",Hanne Darboven,1388.0,1982,12-inch vinyl record,"cover: 12 1/4 × 12 1/2"" (31.1 × 31.8 cm)",Committee on Prints and Illustrated Books Fund,854.2013.79,Audio,Drawings & Prints,2013-10-10,Y,183944,http://www.moma.org/collection/works/183944,http://www.moma.org/media/W1siZiIsIjM3NjUwMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0b210dfa971c6a30,,0.0,,31.1150622301,,,31.7500635001,,
119064,Opus 17A,Hanne Darboven,1388.0,1996,CD,"cover: 4 7/8 × 5"" (12.4 × 12.7 cm)",Committee on Prints and Illustrated Books Fund,854.2013.80,Audio,Drawings & Prints,2013-10-10,Y,183945,http://www.moma.org/collection/works/183945,http://www.moma.org/media/W1siZiIsIjM4ODAwNCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=65e48386b245f6fc,,0.0,,12.382524765,,,12.7000254001,,
119065,Trying to Find the Spiral Jetty,Tacita Dean,22983.0,1998,Cassette tape,"cover: 4 1/4 × 2 3/4"" (10.8 × 7 cm)",Committee on Prints and Illustrated Books Fund,854.2013.81,Audio,Drawings & Prints,2013-10-10,Y,183946,http://www.moma.org/collection/works/183946,http://www.moma.org/media/W1siZiIsIjQyNjcwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=b136323b8e5bea50,,0.0,,10.8,,,7.0,,
119066,Corporate Rock Must Die,Jeremy Deller,30166.0,1998,7-inch vinyl record,"7 1/8 × 7 1/8"" (18.1 × 18.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.82,Audio,Drawings & Prints,2013-10-10,Y,183947,http://www.moma.org/collection/works/183947,http://www.moma.org/media/W1siZiIsIjQwMDE1NyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=afd1ce5126e4d2f5,,0.0,,18.0975361951,,,18.0975361951,,
119070,From,Peter Downsbrough,36251.0,1982,12-inch vinyl record,"cover: 12 1/4 × 12 1/4"" (31.1 × 31.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.86,Audio,Drawings & Prints,2013-10-10,Y,183951,http://www.moma.org/collection/works/183951,http://www.moma.org/media/W1siZiIsIjM3NjUwNSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=665cca3d1e0ab652,,0.0,,31.1150622301,,,31.1150622301,,
119071,Musical Experiences,Jean Dubuffet,1633.0,"1961, published 1973",12-inch vinyl record,"cover: 12 3/8 × 12 3/8"" (31.4 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.87,Audio,Drawings & Prints,2013-10-10,Y,183952,http://www.moma.org/collection/works/183952,http://www.moma.org/media/W1siZiIsIjM3NjUwNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1a422d5ee1a80650,,0.0,,31.432562865100003,,,31.432562865100003,,
119072,The Entire Musical Work of Marcel Duchamp,Marcel Duchamp,1634.0,"1913, published 1976",12-inch vinyl record,"cover: 12 3/8 × 12 1/2"" (31.4 × 31.8 cm)",Committee on Prints and Illustrated Books Fund,854.2013.88,Audio,Drawings & Prints,2013-10-10,Y,183953,http://www.moma.org/collection/works/183953,http://www.moma.org/media/W1siZiIsIjM3NjUwNyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f2e7dea7958e02ad,,0.0,,31.432562865100003,,,31.7500635001,,
119073,Behind the Center,Sam Durant,33965.0,1995,7-inch vinyl record,"cover: 7 1/8 × 7 1/4"" (18.1 × 18.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.89,Audio,Drawings & Prints,2013-10-10,Y,183954,http://www.moma.org/collection/works/183954,http://www.moma.org/media/W1siZiIsIjQwMDI2MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2556dccffb98a3f6,,0.0,,18.0975361951,,,18.4150368301,,
119075,Ambient 1 (Music for Airports),Brian Eno,38770.0,1978,12-inch vinyl record,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.91.a-b,Audio,Drawings & Prints,2013-10-10,Y,183956,http://www.moma.org/collection/works/183956,http://www.moma.org/media/W1siZiIsIjMwNjMyOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=3e9c674901d77cc2,,,,,,,,,
119076,Music for Films,Brian Eno,38770.0,1978,12-inch vinyl record,"cover: 12 3/8 × 12 3/8"" (31.4 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.92,Audio,Drawings & Prints,2013-10-10,Y,183957,http://www.moma.org/collection/works/183957,http://www.moma.org/media/W1siZiIsIjM3NjUxMCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4a19d0210bd9cf44,,0.0,,31.432562865100003,,,31.432562865100003,,
119078,Ambient 4 (On Land),Brian Eno,38770.0,1982,12-inch vinyl record,"cover: 12 1/4 × 12 3/8"" (31.1 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.94,Audio,Drawings & Prints,2013-10-10,Y,183959,http://www.moma.org/collection/works/183959,http://www.moma.org/media/W1siZiIsIjM3NjUxMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=df02301b7401c26b,,0.0,,31.1150622301,,,31.432562865100003,,
119079,Glint,Brian Eno,38770.0,1986,Periodical with flexi-disc insert,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.95,Audio,Drawings & Prints,2013-10-10,Y,183960,http://www.moma.org/collection/works/183960,http://www.moma.org/media/W1siZiIsIjQwMDI2MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=03042533ba5b3dd5,,,,,,,,,
119080,Music for Films,Brian Eno,38770.0,1987,CD,"cover: 4 7/8 × 5 5/8"" (12.4 × 14.3 cm)",Committee on Prints and Illustrated Books Fund,854.2013.96,Audio,Drawings & Prints,2013-10-10,Y,183961,http://www.moma.org/collection/works/183961,http://www.moma.org/media/W1siZiIsIjM4ODAwNiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0ef50e7dd76b6ede,,0.0,,12.382524765,,,14.2875285751,,
119083,Prescient Dreams / Zanoni,Monte Cazazza,46296.0,1983,7-inch vinyl record,"cover: 7 1/4 × 7 1/4"" (18.4 × 18.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.99,Audio,Drawings & Prints,2013-10-10,Y,183964,http://www.moma.org/collection/works/183964,http://www.moma.org/media/W1siZiIsIjQwMDI2NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0cd15e863955ada9,,0.0,,18.4150368301,,,18.4150368301,,
119084,Gallery Connections,Angus Fairhurst,7546.0,1991,Cassette tape,"cover: 4 1/4 × 2 3/4"" (10.8 × 7 cm)",Committee on Prints and Illustrated Books Fund,854.2013.100,Audio,Drawings & Prints,2013-10-10,Y,183965,http://www.moma.org/collection/works/183965,http://www.moma.org/media/W1siZiIsIjQyNjY4MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4830bc02e28c18b3,,0.0,,10.8,,,7.0,,
119087,Score for a Rainbow’s End,Bruce Fier,46882.0,1978,7-inch vinyl record,"cover: 7 × 7 1/4"" (17.8 × 18.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.103,Audio,Drawings & Prints,2013-10-10,Y,183968,http://www.moma.org/collection/works/183968,http://www.moma.org/media/W1siZiIsIjQwMDIzOSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6f8ebc9a55a1668f,,0.0,,17.7800355601,,,18.4150368301,,
119089,Terminal Sound,Bill Fontana,47530.0,c. 2006,CD,"cover: 4 7/8 × 4 7/8"" (12.4 × 12.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.105,Audio,Drawings & Prints,2013-10-10,Y,183970,http://www.moma.org/collection/works/183970,http://www.moma.org/media/W1siZiIsIjM4Nzk4MCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=426c82ea6550e564,,,,12.4,,,12.4,,
119090,Roggaboggas,Forcefield,46883.0,2003,CD,"cover: 4 7/8 × 5 5/8"" (12.4 × 14.3 cm)",Committee on Prints and Illustrated Books Fund,854.2013.106,Audio,Drawings & Prints,2013-10-10,Y,183971,http://www.moma.org/collection/works/183971,http://www.moma.org/media/W1siZiIsIjM4Nzk4MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=6d570df43882302f,,0.0,,12.382524765,,,14.2875285751,,
119091,Linkage,Terry Fox,1962.0,1982,12-inch vinyl record and catalogue,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.107,Audio,Drawings & Prints,2013-10-10,Y,183972,http://www.moma.org/collection/works/183972,http://www.moma.org/media/W1siZiIsIjM3NjQ0OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=77ffc98e971666ea,,,,,,,,,
119092,Regen,Katharina Fritsch,2016.0,1987,12-inch vinyl record,"cover: 12 1/4 × 12 3/8"" (31.1 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.108,Audio,Drawings & Prints,2013-10-10,Y,183973,http://www.moma.org/collection/works/183973,http://www.moma.org/media/W1siZiIsIjM3NjQ1MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=c71a7a1165b64b07,,0.0,,31.1150622301,,,31.432562865100003,,
119093,Punkappella,Bob George,46884.0,1978,7-inch flexi-disc with staples,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.109,Audio,Drawings & Prints,2013-10-10,Y,183974,http://www.moma.org/collection/works/183974,http://www.moma.org/media/W1siZiIsIjQyNDc4NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=94aa97d18da016c7,,,,,,,,,
119095,Music with Changing Parts,Philip Glass,34740.0,1971,Two 12-inch vinyl records,"cover: 12 3/8 × 12 3/8"" (31.4 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.111.a-c,Audio,Drawings & Prints,2013-10-10,Y,183976,http://www.moma.org/collection/works/183976,http://www.moma.org/media/W1siZiIsIjMwNjMxMyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=2b6327a38b080e61,,0.0,,31.432562865100003,,,31.432562865100003,,
119097,Solo Music,Philip Glass,34740.0,1975,12-inch vinyl record,"cover: 12 1/4 × 12 3/8"" (31.1 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.113,Audio,Drawings & Prints,2013-10-10,Y,183978,http://www.moma.org/collection/works/183978,http://www.moma.org/media/W1siZiIsIjQzNjMzMSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=caa86071ff2cc1f7,,0.0,,31.1150622301,,,31.432562865100003,,
119099,Circles from The Photographer,Philip Glass,34740.0,1982,7-inch vinyl record,"overall: 7"" (17.8 cm) diameter",Committee on Prints and Illustrated Books Fund,854.2013.115,Audio,Drawings & Prints,2013-10-10,Y,183980,http://www.moma.org/collection/works/183980,http://www.moma.org/media/W1siZiIsIjQwMDM0MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=667161064ec1c1a7,,,17.7800355601,,,,,,
119100,Glassworks,Philip Glass,34740.0,1982,12-inch vinyl record,"cover: 12 3/8 × 12 3/8"" (31.4 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.116,Audio,Drawings & Prints,2013-10-10,Y,183981,http://www.moma.org/collection/works/183981,http://www.moma.org/media/W1siZiIsIjM3NjQ1NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=537616e2033e0a90,,0.0,,31.432562865100003,,,31.432562865100003,,
119102,A Suite of Nine 7-Inch Records with Sound Effects,Jack Goldstein,37702.0,1976,"Nine 7-inch vinyl records, with cardboard box",dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.118.a-i,Audio,Drawings & Prints,2013-10-10,Y,183983,http://www.moma.org/collection/works/183983,http://www.moma.org/media/W1siZiIsIjQzNjMzMiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=0aa10250f710bc5e,,,,,,,,,
119103,The Murder,Jack Goldstein,37702.0,1977,12-inch vinyl record,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.119,Audio,Drawings & Prints,2013-10-10,Y,183984,http://www.moma.org/collection/works/183984,http://www.moma.org/media/W1siZiIsIjM3NjQ1NiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f88f19b59b376856,,,,,,,,,
119105,Residence: color,Dominique Gonzalez-Foerster,30917.0,1995,CD-ROM,"cover: 4 7/8 × 5 5/8"" (12.4 × 14.3 cm)",Committee on Prints and Illustrated Books Fund,854.2013.121,Audio,Drawings & Prints,2013-10-10,Y,183989,http://www.moma.org/collection/works/183989,http://www.moma.org/media/W1siZiIsIjM4Nzk4MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=4ee179516d7ae8cc,,0.0,,12.382524765,,,14.2875285751,,
119106,Bootlegged,Douglas Gordon,7805.0,2000,7-inch vinyl record,"cover: 7 × 7"" (17.8 × 17.8 cm)",Committee on Prints and Illustrated Books Fund,854.2013.122,Audio,Drawings & Prints,2013-10-10,Y,183990,http://www.moma.org/collection/works/183990,http://www.moma.org/media/W1siZiIsIjQwMDI0MSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1e07e84ad6edc757,,0.0,,17.7800355601,,,17.7800355601,,
119107,The Lost Kinetic World: Volume One,Sam Gordon,28644.0,2006,DVD,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.123.x1-x2,Audio,Drawings & Prints,2013-10-10,Y,183991,http://www.moma.org/collection/works/183991,http://www.moma.org/media/W1siZiIsIjM4Nzk4NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=1ec5d5874715d159,,,,,,,,,
119109,Verwandlungsmusik (Transformation Music),Rodney Graham,25983.0,1991,CD,"cover: 4 7/8 × 5 5/8"" (12.4 × 14.3 cm)",Committee on Prints and Illustrated Books Fund,854.2013.125,Audio,Drawings & Prints,2013-10-10,Y,183993,http://www.moma.org/collection/works/183993,http://www.moma.org/media/W1siZiIsIjM4Nzk4NSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=7b3b6c8023be82d4,,0.0,,12.382524765,,,14.2875285751,,
119110,Getting it Together in the Country,Rodney Graham,25983.0,2000,10-inch vinyl record with booklet,dimensions vary,Committee on Prints and Illustrated Books Fund,854.2013.126,Audio,Drawings & Prints,2013-10-10,Y,183994,http://www.moma.org/collection/works/183994,http://www.moma.org/media/W1siZiIsIjQwMDI0MyJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=5815e9e241dcc4c5,,,,,,,,,
119111,Dusk Dawn,Henrik Håkansson,46887.0,2003,12-inch vinyl record,"cover: 12 1/4 × 12 3/8"" (31.1 × 31.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.127,Audio,Drawings & Prints,2013-10-10,Y,183995,http://www.moma.org/collection/works/183995,http://www.moma.org/media/W1siZiIsIjM3NjQ1OSJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=e070f5f388988e8d,,0.0,,31.1150622301,,,31.432562865100003,,
119114,Come to My Party (The Prince Von Thurn und Taxis Invites You For Princess Gloria's Birthday Party!),Keith Haring,2505.0,1989,7-inch vinyl record,"cover: 7 1/8 × 7 1/8"" (18.1 × 18.1 cm)",Committee on Prints and Illustrated Books Fund,854.2013.130,Audio,Drawings & Prints,2013-10-10,Y,183998,http://www.moma.org/collection/works/183998,http://www.moma.org/media/W1siZiIsIjQwMDI0NCJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=f2a804bd9ad0ccbb,,0.0,,18.0975361951,,,18.0975361951,,
119116,Pretty Pain,The Haters,46888.0,1981,7-inch vinyl record,"cover: 7 1/4 × 7 1/4"" (18.4 × 18.4 cm)",Committee on Prints and Illustrated Books Fund,854.2013.132,Audio,Drawings & Prints,2013-10-10,Y,184000,http://www.moma.org/collection/works/184000,http://www.moma.org/media/W1siZiIsIjQwMDE0MiJdLFsicCIsImNvbnZlcnQiLCItcmVzaXplIDMwMHgzMDBcdTAwM2UiXV0.jpg?sha=fb7841c22c8938d4,,0.0,,18.4150368301,,,18.4150368301,,
